33876,1024,17408
12359,73728,77824
8380,24576,28672
34582,241664,249856
7296,204800,205312
12032,20480,24576
12352,114688,118784
12334,167936,172032
2601,217088,221184
7296,205312,206848
12286,114688,118784
7296,210944,219136
7296,219136,223232
7296,206848,210944
12032,16384,20480
12352,114688,118784
12334,167936,172032
2601,217088,221184
7296,204800,205312
12032,20480,24576
12352,114688,118784
2601,217088,221184
12032,16384,20480
600,200704,217088
600,200704,217088
610,233472,249856
7557,8192,24576
600,200704,204800
12286,118784,131072
12032,20480,24576
12032,8192,12288
34582,245760,253952
8108,4096,12288
8129,233472,241664
12032,16384,20480
8108,4096,12288
8129,233472,241664
12286,131072,135168
5730,49152,57344
5730,49152,57344
2310,200704,217088
12032,20480,24576
2310,200704,217088
12032,16384,20480
12032,20480,24576
12411,204800,208896
34582,249856,262144
34583,0,4096
12359,53248,57344
12359,69632,77824
12421,233472,237568
12404,36864,40960
12421,57344,61440
12296,126976,131072
12296,237568,241664
12296,229376,233472
12300,188416,192512
12300,217088,221184
12335,221184,225280
12334,167936,172032
12305,61440,65536
12352,114688,118784
12339,217088,221184
12335,233472,237568
34583,0,8192
12286,135168,147456
12032,16384,20480
12032,12288,16384
2601,217088,221184
5854,49152,53248
34583,4096,12288
7290,94208,94720
12286,147456,151552
7290,94720,99328
7290,99328,103424
12032,20480,24576
7290,111616,115712
7290,107520,111616
7290,103424,107520
7290,94208,94720
12032,16384,20480
7290,115712,119808
5897,53248,69632
12032,20480,24576
12032,16384,20480
5897,53248,69632
5934,135168,151552
5897,69632,86016
5936,118784,135168
5897,53248,57344
5897,86016,102400
3219,217088,220160
12286,151552,176128
12032,20480,24576
12032,8192,12288
7296,204800,205312
12032,16384,20480
12352,114688,118784
12334,167936,172032
2601,217088,221184
7296,205312,206848
7296,219136,227328
7296,215040,219136
7296,210944,215040
7296,206848,210944
7296,227328,235520
7296,235520,239616
7296,243712,247808
7296,239616,243712
7296,260096,262144
7297,0,6144
7296,251904,256000
7296,256000,260096
7296,247808,251904
12286,176128,180224
12032,20480,24576
7297,6144,14336
12352,114688,118784
12334,167936,172032
2601,217088,221184
7296,204800,205312
12032,16384,20480
12352,114688,118784
2601,217088,221184
12032,20480,24576
600,200704,217088
601,167936,184320
600,200704,217088
610,249856,262144
611,0,4096
610,53248,69632
604,233472,249856
609,118784,135168
611,4096,20480
606,249856,262144
607,0,4096
609,53248,69632
610,114688,118784
609,135168,151552
611,69632,86016
600,200704,204800
17536,204800,208896
34583,8192,16384
5854,69632,73728
5480,36864,40960
17089,253952,258048
12286,180224,192512
12032,16384,20480
12032,12288,16384
34583,12288,24576
8133,249856,262144
8134,0,4096
8133,249856,262144
8134,0,4096
5742,24576,32768
12032,20480,24576
5742,24576,32768
12286,192512,196608
2310,184320,200704
12032,16384,20480
2310,184320,200704
12032,20480,24576
12032,16384,20480
16966,81920,86016
34583,20480,36864
12286,196608,208896
12032,20480,24576
12032,8192,12288
5819,69632,73728
5819,102400,106496
5819,77824,81920
34583,32768,40960
12286,208896,221184
12032,16384,20480
12032,12288,16384
12359,53248,57344
12286,221184,233472
12032,20480,24576
12032,8192,12288
2735,86016,90112
12289,118784,122880
8108,4096,12288
8129,233472,241664
8129,233472,241664
8108,4096,12288
12032,16384,20480
5730,49152,57344
5730,49152,57344
2310,200704,217088
12032,20480,24576
12286,233472,237568
12032,16384,20480
2310,200704,217088
12032,20480,24576
12286,237568,249856
12032,16384,20480
12032,12288,16384
2601,217088,221184
12359,69632,77824
12334,167936,172032
12339,217088,221184
12352,114688,118784
34583,36864,40960
12286,249856,262144
12287,0,0
12032,8192,12288
34583,36864,45056
