191,11591168,11599360
188,32256,36352
188,28160,32256
4030,5221888,5225984
192,3370496,3374592
191,11599360,11603456
188,24064,28160
188,36352,40448
188,32256,36352
191,11603456,11611648
188,28160,32256
192,3747328,3751424
192,3812864,3816960
195,5815808,5819904
192,36352,40448
195,9440768,9444864
195,6184448,6188544
195,6163968,6168064
191,11611648,11615744
188,24064,28160
188,36352,40448
2692,4914688,4918784
191,11615744,11623936
188,32256,36352
188,28160,32256
560,12082688,12086784
124,15093248,15097344
192,10726912,10731008
192,11124224,11128320
192,11214336,11218432
5212,1216000,1220096
191,11623936,11628032
188,36352,40448
188,24064,28160
188,32256,36352
91,1736192,1740288
191,11628032,11632128
188,36352,40448
188,28160,32256
192,14069248,14073344
191,11632128,11636224
91,1736192,1740288
191,11636224,11640320
188,32256,36352
188,24064,28160
192,14757376,14761472
188,36352,40448
191,11640320,11644416
188,28160,32256
188,24064,28160
191,11644416,11648512
188,32256,36352
192,15298048,15302144
191,11648512,11652608
188,36352,40448
188,28160,32256
188,32256,36352
91,1736192,1740288
191,11652608,11660800
188,36352,40448
188,24064,28160
192,15863296,15867392
191,11660800,11664896
188,32256,36352
188,28160,32256
191,11664896,11668992
188,36352,40448
188,24064,28160
192,16473600,16477696
191,11668992,11673088
188,28160,32256
188,32256,36352
188,36352,40448
91,1736192,1740288
191,11673088,11681280
188,32256,36352
188,24064,28160
193,241152,245248
188,36352,40448
193,753152,757248
191,11681280,11685376
188,32256,36352
188,28160,32256
91,1736192,1740288
191,11685376,11689472
188,36352,40448
188,24064,28160
191,11689472,11693568
188,32256,36352
188,28160,32256
193,1265152,1269248
191,11693568,11697664
188,36352,40448
188,24064,28160
91,1736192,1740288
191,11697664,11705856
188,32256,36352
188,28160,32256
193,1949184,1953280
188,36352,40448
191,11705856,11709952
188,24064,28160
188,32256,36352
91,1736192,1740288
193,2694656,2698752
191,11709952,11714048
188,36352,40448
188,28160,32256
191,11714048,11718144
188,32256,36352
188,24064,28160
91,1736192,1740288
193,3526144,3530240
188,36352,40448
191,11718144,11722240
188,28160,32256
191,11722240,11730432
188,32256,36352
188,24064,28160
193,4054528,4058624
191,11730432,11734528
188,36352,40448
188,28160,32256
193,4447744,4451840
91,1736192,1740288
191,11734528,11742720
188,24064,28160
91,1736192,1740288
193,4861440,4865536
188,32256,36352
188,28160,32256
191,11742720,11750912
188,36352,40448
188,24064,28160
193,5250560,5254656
191,11750912,11755008
188,32256,36352
188,28160,32256
193,5672448,5676544
91,1736192,1740288
191,11755008,11759104
188,36352,40448
188,24064,28160
191,11759104,11763200
188,32256,36352
188,28160,32256
193,6118912,6123008
191,11763200,11771392
188,36352,40448
188,24064,28160
188,32256,36352
91,1736192,1740288
191,11771392,11775488
188,36352,40448
188,28160,32256
193,6569472,6573568
188,32256,36352
91,1736192,1740288
188,36352,40448
191,11775488,11779584
188,24064,28160
193,7015936,7020032
191,11779584,11787776
188,32256,36352
188,28160,32256
193,7380480,7384576
191,11787776,11791872
188,36352,40448
188,24064,28160
193,7757312,7761408
91,1736192,1740288
191,11791872,11795968
188,32256,36352
188,28160,32256
191,11795968,11800064
188,36352,40448
188,24064,28160
193,8220160,8224256
191,11800064,11808256
188,32256,36352
188,28160,32256
193,8699392,8703488
192,11124224,11128320
191,11808256,11812352
188,36352,40448
188,24064,28160
2955,15224320,15228416
188,32256,36352
191,11812352,11816448
188,36352,40448
188,28160,32256
193,10927616,10931712
191,11816448,11820544
188,32256,36352
2955,15224320,15228416
193,11296256,11300352
188,24064,28160
188,36352,40448
191,11820544,11828736
188,28160,32256
188,32256,36352
194,13356544,13360640
191,11828736,11832832
188,36352,40448
188,24064,28160
2955,15224320,15228416
191,11832832,11836928
188,32256,36352
188,28160,32256
194,13712896,13716992
191,11836928,11845120
188,36352,40448
188,24064,28160
194,14061056,14065152
191,11845120,11849216
188,32256,36352
188,28160,32256
2955,15224320,15228416
188,36352,40448
191,11849216,11853312
188,24064,28160
194,14396928,14401024
191,11853312,11857408
188,32256,36352
2955,15224320,15228416
191,11857408,11861504
188,36352,40448
188,28160,32256
194,14757376,14761472
191,11861504,11865600
188,32256,36352
188,24064,28160
194,15097344,15101440
191,11865600,11869696
188,36352,40448
188,28160,32256
191,11869696,11873792
188,32256,36352
2955,15224320,15228416
191,11873792,11877888
188,36352,40448
188,24064,28160
2955,15224320,15228416
194,15429120,15433216
194,15703552,15707648
191,11877888,11881984
188,32256,36352
188,28160,32256
191,11881984,11886080
188,36352,40448
188,24064,28160
194,16068096,16072192
191,11886080,11894272
188,32256,36352
188,28160,32256
2955,15224320,15228416
194,16371200,16375296
191,11894272,11898368
188,24064,28160
191,11898368,11902464
188,36352,40448
188,28160,32256
194,16715264,16719360
191,11902464,11906560
188,32256,36352
188,24064,28160
195,302592,306688
2955,15224320,15228416
191,11906560,11914752
188,36352,40448
188,28160,32256
195,605696,609792
191,11914752,11918848
188,32256,36352
188,24064,28160
2955,15224320,15228416
191,11918848,11922944
188,36352,40448
188,28160,32256
195,904704,908800
191,11922944,11931136
188,24064,28160
188,32256,36352
195,1199616,1203712
191,11931136,11935232
188,36352,40448
188,28160,32256
2955,15224320,15228416
191,11935232,11939328
188,32256,36352
188,24064,28160
195,1551872,1555968
191,11939328,11947520
188,36352,40448
188,28160,32256
195,1908224,1912320
191,11947520,11951616
188,32256,36352
188,24064,28160
2955,15224320,15228416
191,11951616,11955712
188,36352,40448
188,28160,32256
195,2211328,2215424
188,32256,36352
195,2571776,2575872
2955,15224320,15228416
191,11955712,11959808
188,36352,40448
188,24064,28160
191,11959808,11968000
188,32256,36352
188,28160,32256
195,2932224,2936320
191,11968000,11972096
188,36352,40448
188,24064,28160
195,3255808,3259904
192,11124224,11128320
191,11972096,11976192
188,32256,36352
188,28160,32256
188,36352,40448
4187,14056960,14061056
191,11976192,11984384
188,32256,36352
188,24064,28160
188,36352,40448
4187,14056960,14061056
195,3599872,3603968
195,3886592,3890688
191,11984384,11988480
188,32256,36352
188,28160,32256
195,4197888,4201984
191,11988480,11996672
188,36352,40448
188,24064,28160
4187,14056960,14061056
191,11996672,12000768
188,32256,36352
188,28160,32256
195,4488704,4492800
188,24064,28160
191,12000768,12004864
188,36352,40448
195,4840960,4845056
191,12004864,12013056
188,32256,36352
188,28160,32256
4187,14056960,14061056
191,12013056,12017152
188,36352,40448
188,24064,28160
195,5160448,5164544
188,32256,36352
195,5508608,5512704
4187,14056960,14061056
191,12017152,12021248
188,36352,40448
188,28160,32256
191,12021248,12025344
188,32256,36352
188,24064,28160
195,5836288,5840384
191,12025344,12033536
188,36352,40448
188,28160,32256
195,6159872,6163968
4187,14056960,14061056
191,12033536,12037632
188,32256,36352
188,24064,28160
195,6467072,6471168
191,12037632,12041728
188,36352,40448
188,28160,32256
4187,14056960,14061056
191,12041728,12049920
188,32256,36352
188,24064,28160
195,6770176,6774272
191,12049920,12054016
188,36352,40448
188,28160,32256
195,7056896,7060992
191,12054016,12058112
188,32256,36352
188,24064,28160
4187,14056960,14061056
188,28160,32256
191,12058112,12066304
188,36352,40448
195,7421440,7425536
191,12066304,12070400
188,32256,36352
188,24064,28160
195,7777792,7781888
191,12070400,12074496
188,36352,40448
188,28160,32256
4187,14056960,14061056
191,12074496,12082688
188,32256,36352
188,24064,28160
195,8093184,8097280
4187,14056960,14061056
195,8408576,8412672
191,12082688,12086784
188,36352,40448
188,28160,32256
191,12086784,12090880
188,32256,36352
188,24064,28160
195,8744448,8748544
191,12090880,12094976
188,36352,40448
188,28160,32256
4187,14056960,14061056
191,12094976,12103168
188,32256,36352
188,24064,28160
195,9072128,9076224
191,12103168,12107264
188,36352,40448
188,28160,32256
195,9387520,9391616
191,12107264,12111360
188,32256,36352
188,24064,28160
4187,14056960,14061056
191,12111360,12119552
188,36352,40448
188,28160,32256
195,9723392,9727488
191,12119552,12123648
188,32256,36352
188,24064,28160
195,10055168,10059264
191,12123648,12127744
188,36352,40448
188,28160,32256
4187,14056960,14061056
191,12127744,12135936
188,32256,36352
188,24064,28160
2951,5938688,5942784
195,10399232,10403328
192,11124224,11128320
195,10702336,10706432
191,12135936,12140032
188,36352,40448
188,28160,32256
191,12140032,12144128
188,32256,36352
188,24064,28160
195,11021824,11025920
191,12144128,12148224
188,36352,40448
188,28160,32256
2951,5938688,5942784
191,12148224,12156416
188,32256,36352
188,24064,28160
195,11312640,11316736
191,12156416,12160512
188,36352,40448
188,28160,32256
195,11611648,11615744
191,12160512,12164608
188,24064,28160
188,32256,36352
2951,5938688,5942784
195,11931136,11935232
191,12164608,12168704
188,36352,40448
188,28160,32256
191,12168704,12176896
188,32256,36352
188,24064,28160
195,12267008,12271104
191,12176896,12180992
188,36352,40448
188,28160,32256
2951,5938688,5942784
195,12586496,12590592
191,12180992,12185088
188,32256,36352
188,24064,28160
191,12185088,12189184
188,36352,40448
188,28160,32256
195,12881408,12885504
191,12189184,12197376
188,32256,36352
188,24064,28160
2951,5938688,5942784
195,13204992,13209088
191,12197376,12201472
188,36352,40448
188,28160,32256
191,12201472,12205568
188,32256,36352
188,24064,28160
195,13528576,13532672
191,12205568,12209664
188,36352,40448
188,28160,32256
195,13835776,13839872
2951,5938688,5942784
191,12209664,12217856
188,32256,36352
188,24064,28160
195,14171648,14175744
191,12217856,12221952
188,36352,40448
188,28160,32256
188,32256,36352
2951,5938688,5942784
191,12221952,12226048
188,36352,40448
188,24064,28160
195,14491136,14495232
191,12226048,12230144
188,32256,36352
188,28160,32256
191,12230144,12238336
188,36352,40448
188,24064,28160
195,14835200,14839296
191,12238336,12242432
188,32256,36352
188,28160,32256
195,15138304,15142400
2951,5938688,5942784
191,12242432,12246528
188,36352,40448
188,24064,28160
195,15416832,15420928
191,12246528,12254720
188,32256,36352
188,28160,32256
2951,5938688,5942784
191,12254720,12258816
188,36352,40448
188,24064,28160
195,15764992,15769088
191,12258816,12262912
188,32256,36352
188,28160,32256
