2159,512000,514048
2826,2248704,2249216
1322,3207168,3211264
754,589824,630784
752,16384,20480
752,12288,16384
344,1708032,1709568
1331,1826816,1827840
2021,1056768,1073152
2021,1249280,1257472
2628,3698688,3702784
88,434176,435200
1941,704512,708608
1493,1191936,1197568
244,57344,57856
244,675840,676864
3226,1848832,1857024
3226,1843200,1848832
449,2473984,2490368
1415,3973120,3989504
449,2473984,2490368
244,66048,73728
752,20480,24576
244,65536,66048
1471,2506752,2514944
244,62976,65536
244,58880,62976
449,2473984,2478080
752,16384,20480
754,630784,634880
769,2502656,2506752
244,73728,77824
752,20480,24576
244,73728,77824
244,73728,77824
752,20480,24576
769,2502656,2506752
752,16384,20480
244,57856,58880
244,57344,57856
47,3493888,3510272
256,2527232,2528256
253,3276800,3277824
50,1576960,1593344
69,3743744,3747840
752,16384,20480
49,3936256,3952640
47,3493888,3510272
248,1814528,1818624
69,3551232,3567616
254,3031040,3035136
69,3731456,3747840
69,3551232,3567616
276,2912256,2912768
752,20480,24576
69,3555328,3559424
69,3551232,3555328
244,676864,680960
276,2912256,2912768
754,638976,643072
244,680960,684032
752,16384,20480
276,2913280,2917376
752,20480,24576
253,3277824,3280896
754,634880,638976
47,3493888,3497984
752,16384,20480
752,16384,20480
752,20480,24576
276,2917376,2921472
69,3551232,3555328
69,3551232,3555328
244,65536,66048
276,2912768,2913280
1510,1290240,1294336
5,1757184,1765376
78,4055040,4063232
338,266240,267776
2190,1470464,1495040
357,3698688,3715072
2190,1470464,1495040
357,3551232,3575808
357,3551232,3575808
357,3592192,3600384
338,266240,267776
206,40960,49152
357,3723264,3731456
1375,3391488,3399680
59,2953216,2961408
158,1228800,1232896
357,3698688,3715072
158,1228800,1232896
5,2011136,2019328
754,643072,647168
357,3723264,3731456
78,4055040,4063232
206,40960,49152
103,602112,606208
5,1757184,1765376
1375,3391488,3399680
5,2011136,2019328
357,3592192,3600384
59,2953216,2961408
103,602112,606208
752,16384,20480
752,20480,24576
752,16384,20480
752,20480,24576
253,3276800,3277824
256,2527232,2528256
47,3493888,3510272
244,676864,680960
47,3821568,3837952
244,65536,66048
50,1576960,1593344
47,3493888,3510272
244,675840,676864
248,1814528,1818624
50,1052672,1069056
254,3031040,3032064
752,16384,20480
254,3032064,3035136
752,20480,24576
244,66048,73728
754,647168,651264
244,65536,66048
253,3277824,3280896
244,680960,684032
752,16384,20480
752,20480,24576
47,3493888,3497984
754,651264,688128
752,20480,24576
752,8192,12288
384,1581056,1585152
2021,1069056,1073152
2816,1064960,1069056
199,1286144,1294336
1375,3489792,3506176
1375,3465216,3473408
167,1679360,1680896
167,1679360,1680896
383,2703360,2711552
1375,3514368,3522560
1375,3489792,3506176
313,3665920,3670016
313,3665920,3670016
276,1871872,1880064
752,16384,20480
754,688128,692224
233,3592192,3600384
1375,3424256,3432448
2152,3362816,3371008
436,606208,614400
436,606208,614400
276,1871872,1880064
2152,3362816,3371008
1375,3440640,3448832
1375,3465216,3473408
284,1200128,1208320
1375,3424256,3432448
1375,3514368,3522560
1375,3440640,3448832
383,2703360,2711552
233,3592192,3600384
199,1286144,1294336
284,1200128,1208320
136,659456,663552
136,659456,663552
752,16384,20480
752,20480,24576
42,1613824,1617920
1493,1196032,1197568
754,692224,729088
752,20480,24576
752,12288,16384
3005,77824,81920
244,73728,77824
140,2871296,2875392
2021,1069056,1077248
754,729088,765952
752,16384,20480
752,8192,12288
